CODIGO_SUCURSAL|DESCRIPCION_SUCURSAL|CODIGO_ARTÍCULO|DESCRIPCION_ARTÍCULO|ESTADOS|UNIDAD_DE_MEDIDA_MINIMA|CANTIDAD_UNIDAD_MINIMA|UNIDAD_DE_MEDIDA_LOGISTICA|CANTIDAD_UNIDAD_LOGISTICA|COSTO_UNITARIO_UNIDAD_MINIMA|LOTE_PROVEEDOR|LOTE_SAP|FECHA_VENCIMIENTO|SISTEMA_ORIGEN|FECHA_ACTUALIZACION
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|110499|KIT VIAJERO WHITENING SOB X 1 GUM|DISPONIBLE|SOBRE|0|SOBRE|0|14004,97|null|null|null|BOPOS|4/10/2023 8:42:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|111963|IMIPRAMINA 10MG TAB REC  CAJ X 20 HUMAX|DISPONIBLE|TABLETA|0|CAJA|0|1004,22|null|null|null|BOPOS|4/10/2023 8:42:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|163447|PROMO BIOCALCIUM D (500MGCa+200UI)/SOB POLV EFERV  CAJ X 60SOB|DISPONIBLE|SOBRE|0|CAJA|0|908,35|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|144181|BASE LIQ COLORSTAY   REVLON FCO X 30ML FPS15 PIEL MIX/GRAS  GOLDEN BEIGE|DISPONIBLE|SOBRE|0|SOBRE|0|39000|null|null|null|BOPOS|4/10/2023 8:42:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|161467|SHAMPOO BABY   JOHNSONS FCO X 200ML ORIGINAL|DISPONIBLE|FRASCO|0|FRASCO|0|9826,35|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|145795|RELVAR ELLIPTA (100+25)MCG POLV INH ORAL  FCO X 30DOSIS|DISPONIBLE|FRASCO|0|FRASCO|0|91239,34|null|null|null|BOPOS|4/10/2023 8:42:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|129421|DOLOFF (325+5)MG TAB REC  CAJ X 30|DISPONIBLE|TABLETA|0|CAJA|0|2882,83|null|null|null|BOPOS|4/10/2023 8:42:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|142054|NUTRIGEL ADVANCE 500MG+10GR+1000UI   CAJ X 30SOB    NEUTRO|DISPONIBLE|SOBRE|0|CAJA|0|2798,44|null|null|null|BOPOS|4/10/2023 8:42:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|141298|ESMALTE   MASGLO FCO X 13.5ML   COLOR PRIMERA DAMA|DISPONIBLE|FRASCO|0|FRASCO|0|4685|null|null|null|BOPOS|4/10/2023 8:42:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|138715|FORMULA LACTEA (0-12 MESES)   ENFAMIL PREMIUM TAR X 375GR CONFORT|DISPONIBLE|TARRO|0|TARRO|0|62328,58|null|null|null|BOPOS|4/10/2023 8:42:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|135682|KOACT 1000 (875+125)MG TAB REC  CAJ X 15|DISPONIBLE|TABLETA|0|CAJA|0|5069,98|null|null|null|BOPOS|4/10/2023 8:42:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|140003|PESTANINA   VOLUMIA SOB X 1  9GR NEGRO|DISPONIBLE|SOBRE|1|SOBRE|1|6653,77|null|null|null|BOPOS|4/10/2023 8:42:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|133156|DEXAMETASONA 4MG/ML SOL INY  CAJ X 10 GENFAR|DISPONIBLE|AMPOLLA|1|CAJA|0,1|1403,54|null|null|null|BOPOS|4/10/2023 8:42:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|23314|SUTURA VICRYL 4-0 SC-20 70CM R REF J122H SOB X 1 ETHICON  70CM VIOLETA|DISPONIBLE|SOBRE_INDIVIDUAL|0|CAJA|0|8315,42|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|21279|ALERGIBON CLEAR CON GLICERINA  BAR  BAR X 90GR|DISPONIBLE|CAJA_INDIVIDUAL|0|CAJA_INDIVIDUAL|0|13326,66|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|20273|EROXIM 50MG TAB REC  CAJ X 2|DISPONIBLE|TABLETA|0|CAJA|0|9140,27|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|22357|SUTURA CUTANEA STERI STRIP REF 1546 SOB X 1 3M|DISPONIBLE|SOBRE_INDIVIDUAL|3|SOBRE_INDIVIDUAL|3|5206,24|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|21178|PRIMAX 1% CREM TOP  TUB X 20GR|DISPONIBLE|TUBO|0|TUBO|0|45829,35|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|30450|HIDROCLOROTIAZIDA 25MG TAB  CAJ X 30 LA SANTE|DISPONIBLE|TABLETA|0|CAJA|0|126,12|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|17566|LOVASTATINA 20MG TAB  CAJ X 10 GENFAR|DISPONIBLE|TABLETA|0|CAJA|0|537,89|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|19785|GESLUTIN 100MG CAP BLAND  CAJ X 30|DISPONIBLE|CAPSULA|0|CAJA|0|4208,28|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|289091|MRY DESODORANTE AEROSOL   LADY SPEED STICK FCO X 91GR COOL AQUA|DISPONIBLE|FRASCO|0|FRASCO|0|17166,67|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|166537|SHAMPOO   HEAD AND SHOULDERS FCO X 375ML HIDRATACION ACEITE DE COCO MEDIO|DISPONIBLE|FRASCO|3|FRASCO|3|15945,45|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|533834|MRY BIBERON   MUNCHI FCO X 4ONZ BOCA ANCHA|DISPONIBLE|FRASCO|1|FRASCO|1|17916,66|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|63576|IDENA 150MG TAB REC  CAJ X 1|DISPONIBLE|TABLETA|0|TABLETA|0|187595,53|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|531161|MRY PILCRECE    FCO X 100GR|DISPONIBLE|FRASCO|0|FRASCO|0|39875,88|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|42485|UNGUENTO MENTOL (3+4+14)% UNG TOP  CAJ X 1POT ZAHYE|DISPONIBLE|POTE|1|POTE|1|6724,9|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|531241|EZETIMIBE/ROSUVASTATINA (10+20)MG TAB REC  CAJ X 30 MK|DISPONIBLE|TABLETA|0|CAJA|0|4789,87|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|531281|MRY CODATRYX 480MG CAP  CAJ X 60|DISPONIBLE|CAPSULA|0|CAJA|0|1663,33|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|63789|LUMBAL (50+220)MG TAB REC  CAJ X 12|DISPONIBLE|TABLETA|0|CAJA|0|1321,07|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|530783|MRY PROQUIDENT|DISPONIBLE|PIEZA|0|PAQUETE|0|149,9|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|530405|MRY SHAMPOO   HEAD AND SHOULDERS FCO X 180ML|DISPONIBLE|FRASCO|0|FRASCO|0|7457,6|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|78581|ISOPTIN SR 120MG TAB LIB SOST  CAJ X 30|DISPONIBLE|TABLETA|0|CAJA|0|541,28|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|531323|MRY ALKA SELTZER (324+1000+197 (324+1000+1976)MG TAB EFERV  PAQUETE|DISPONIBLE|PAQUETE|0|PAQUETE|0|10565,05|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|529912|MRY JABON SPRAY DUO PROTECT   PROTEX FCO X 300ML|DISPONIBLE|FRASCO|0|FRASCO|0|8000|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|51341|NYTAX 500MG CAP BLAND  CAJ X 6|DISPONIBLE|CAPSULA|0|CAJA|0|13205,29|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|392622|PROMO TOALLITAS HUMEDAS RTO X    WINNY PAQ X 1 15 a 30°C|DISPONIBLE|PAQUETE|0|PAQUETE|0|18805,07|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|529733|MRY ZILER KIDS PLUS MULTIPLES COMPONENTES   FCO X 300GR|DISPONIBLE|FRASCO|0|FRASCO|0|35246,4|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|388847|TRAVAD ORAL (60+160)MG/ML(6+16)% SOL ORAL  FCO X 133ML  LIMON|INCONSIST|FRASCO|0|FRASCO|0|20637,79|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|529665|MRY ACONDICIONADOR EXTRACTO PL   BIOEXPERT FCO X 350ML|DISPONIBLE|FRASCO|0|FRASCO|0|10544,12|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|529669|MRY DESODORANTE ROLL ON   PREBEL FCO X 30ML|DISPONIBLE|FRASCO|0|FRASCO|0|1706,03|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|403126|PAÑAL BABY PANTS   PEQUEÑIN PAQ X 30  ETAPA 5 - XXG|DISPONIBLE|PIEZA|0|PAQUETE|0|1032,62|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|531371|ZUDENINA PB (0.1+2.5)% GEL TOP INST TUB X 30GR|DISPONIBLE|TUBO|0|TUBO|0|55691,74|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|124829|BACTRODERM GEL ANTIBACTERIAL    FCO X 490ML|DISPONIBLE|FRASCO|0|FRASCO|0|11646,98|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|401768|JABON ANTIBACTERIAL   PROTEX HERBAL PAQ X 3BAR X 110GR|DISPONIBLE|PAQUETE|0|PAQUETE|0|8167,21|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|100319|ONGLYZA 5MG TAB REC  CAJ X 28|DISPONIBLE|TABLETA|0|CAJA|0|3701,53|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|32601|ENDOXAN 500MG POLV INY  VIAL|DISPONIBLE|VIAL|0|VIAL|0|31430,07|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|530211|MRY LOCION ACLARANTE   SOREL PLUS FCO X 90ML|DISPONIBLE|FRASCO|0|FRASCO|0|18232,29|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|38802|CREMA CORPORAL REAFIRMANTE + V   NIVEA POT X 400ML Q10 PIEL NORMAL|DISPONIBLE|POTE|0|POTE|0|20439,86|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|534917|MRY IMIPRAMINA 25MG TAB REC  CAJ X 300|DISPONIBLE|TABLETA|1040|CAJA|3,47|0|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|95246|CEFALEXINA 500MG TAB  CAJ X 50 AMER GEN|DISPONIBLE|TABLETA|20|CAJA|0,4|673,34|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|71623|FEMIANE (0.02+0.075)MG TAB REC  CAJ X 21|DISPONIBLE|GRAGEA|0|CAJA|0|2282,86|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|164953|ETOX 90MG TAB REC  CAJ X 14|DISPONIBLE|TABLETA|0|CAJA|0|5098,32|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|95362|NERVOHEEL MULTIPLES COMPONENTES TAB  CAJ X 50|DISPONIBLE|TABLETA|0|CAJA|0|1124,2|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|80806|NUVARING (2.7+11.7)MG ANILLO VAG  CAJ X 1|DISPONIBLE|CAJA|0|CAJA|0|71843,21|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|388845|FLOBACT D (3+1)MG/ML(0.3+0.1)% SUSP OFT  CAJ X 6FCO X 5ML|DISPONIBLE|FRASCO|15|CAJA|2,5|69123,38|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|105733|DESODORANTE ACLARADO NATURAL 2   NIVEA FCO X 50ML|DISPONIBLE|FRASCO|0|FRASCO|0|9610,68|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|16789|BENZOATO DE BENCILO 30% SOL TOP  FCO X 120ML MK|DISPONIBLE|FRASCO|0|FRASCO|0|27087,24|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|47703|VYTORIN (10+20)MG TAB  CAJ X 28|DISPONIBLE|COMPRIMIDO|0|CAJA|0|2793,56|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|107165|TECTA 40MG TAB LIB RET  CAJ X 14|DISPONIBLE|TABLETA|0|CAJA|0|9181,34|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|18037|CETIRIZINA 5MG/5ML(0.1%) JBE  FCO X 60ML LA SANTE|DISPONIBLE|CAJA_INDIVIDUAL|0|CAJA_INDIVIDUAL|0|22575,69|null|null|null|BOPOS|4/10/2023 8:42:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|76016|FLUMETOL NF OFTENO 1MG/ML(0.1%) SUSP OFT INST FCO X 5ML|DISPONIBLE|FRASCO|3|FRASCO|3|5610,23|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|530486|MRY LACA CABELLO    FCO X 300ML|DISPONIBLE|FRASCO|0|FRASCO|0|11422,74|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|82750|DIOVAN 80MG TAB REC  CAJ X 28|INCONS_PTO|TABLETA|0|CAJA|0|666,68|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|107152|APRONAX 275MG TAB REC  CAJ X 8|DISPONIBLE|TABLETA|0|CAJA|0|1523,7|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|78870|BETAMETASONA 0.1% CREM TOP  TUB X 20GR MK|DISPONIBLE|TUBO|0|TUBO|0|7335,89|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|529919|MRY ZILER 100   AULEN PHARMA FCO X 300GR    VAINILLA CARAMELO|DISPONIBLE|FRASCO|0|FRASCO|0|25655,49|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|104160|PANAL INCONTINENCIA TENA SLIP   TENA PAQ X 1  TALLA L|DISPONIBLE|PAQUETE|0|PAQUETE|0|3788,87|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|146540|SHAMPOO   DOVE FCO X 400ML OLEO MICELAR|DISPONIBLE|FRASCO|0|FRASCO|0|15459,89|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|531276|MRY ACIX (600+42.9)MG/5ML(12+0.858)% POLV SUSP ORAL  FCO X 100ML|DISPONIBLE|FRASCO|0|FRASCO|0|76000|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|110600|NEXIUM MUPS 40MG TAB LIB RET  CAJ X 28|DISPONIBLE|TABLETA|0|CAJA|0|1947,17|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|98014|IRBESARTAN 150MG TAB  CAJ X 30 LASANTE|DISPONIBLE|TABLETA|0|CAJA|0|524,11|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|155095|CDR TALCO 24H ANTIBAC   YODORA FCO X 300GR|DISPONIBLE|FRASCO|0|FRASCO|0|18720,42|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|102451|TRAMACONTIN 200MG TAB LIB PROL  CAJ X 5|DISPONIBLE|TABLETA|5|CAJA|1|13245,16|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|107223|EVALAX SUSTANCIA PURA POLV SOL ORAL  FCO X 250GR|DISPONIBLE|FRASCO|0|FRASCO|0|63129,41|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|114065|BETALOC ZOK 200MG TAB LIB PROL  CAJ X 30|DISPONIBLE|TABLETA|0|CAJA|0|1956,76|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|86005|ARTRODAR 50MG CAP  CAJ X 30|DISPONIBLE|CAPSULA|0|CAJA|0|4284,04|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|81686|GLIFORMIN 1000MG TAB REC  CAJ X 30|DISPONIBLE|TABLETA|0|CAJA|0|2028,83|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|105376|ARTRIFLEX 500MG CAP  CAJ X 30|DISPONIBLE|CAPSULA|0|CAJA|0|897,6|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|530342|MRY CENTRUM  TAB  FCO X 60|DISPONIBLE|TABLETA|60|FRASCO|1|619,92|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|123342|PREZISTA 800MG TAB REC  FCO X 30|DISPONIBLE|TABLETA|0|FRASCO|0|14354,13|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|95809|SHAMPOO ANTI-CAIDA ACLARANTE   TIO NACHO FCO X 415ML|DISPONIBLE|FRASCO|0|FRASCO|0|23039,5|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|151249|CDR ESMALTE MASGLO VISOS    FCO X 13.5ML|DISPONIBLE|FRASCO|0|FRASCO|0|4093,06|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|124262|PANAL ULTRATRIM SEC LLV20TOALL   WINNY PAQ X 50 ETAPA 2|DISPONIBLE|PAQUETE|0|PAQUETE|0|33865,47|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|128472|ERROR COD. TAPABOCA DESECHABLE REF ROTPE001 CAJ X 50SOBX1 ALFA SAFE|DISPONIBLE|SOBRE|0|CAJA|0|943,29|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|134197|ESMALTE FANTASTIC   VOGUE PIEZA   HUMO 250|DISPONIBLE|PIEZA|0|PIEZA|0|1962,8|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|132599|ACÐ CREMA DEPILATORIA   DEPILEX PAQ 2X1 AVENA PIEL SENSIBLE|DISPONIBLE|PIEZA|2|PIEZA|2|14978,9|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|136082|SOOLANTRA 1% CREM TOP  TUB X 30GR|DISPONIBLE|TUBO|0|TUBO|0|123141,44|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|119777|DTE MEN CLINIC SPORT STRENGTH   REXONA BAR X 48GR|DISPONIBLE|BARRA|0|BARRA|0|16701,33|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|118802|DIUREMAX 500MG CAP  CAJ X 30|DISPONIBLE|CAJA|0|CAJA|0|15488,06|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|121543|ELTROXIN 100MCG TAB  FCO X 50|DISPONIBLE|TABLETA|0|FRASCO|0|930,17|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|124966|ZERODOL CR 200MG TAB LIB PROL  CAJ X 10|DISPONIBLE|TABLETA|0|CAJA|0|4826,6|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|117848|HIDRAPLUS CON ZINC 75MEQ(Na)/L SOL ORAL  FCO X 400ML  COCO|DISPONIBLE|FRASCO|6|FRASCO|6|7122,94|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|125115|VITAMIX    CAJ X 30SOBX1GR|DISPONIBLE|SOBRE|30|CAJA|1|265,35|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|106272|REPUESTO MACH 3 SENS   GILLETTE SOB X 4|DISPONIBLE|SOBRE|1|SOBRE|1|31348,88|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|107768|BIOGAIA PROTECTIS  SUSP ORAL SYNTHESIS FCO X 5ML|DISPONIBLE|FRASCO|0|FRASCO|0|61913,74|null|null|null|BOPOS|4/10/2023 8:42:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|158021|ANEMIDOX (100+1+330)MG CAP  FCO X 30|DISPONIBLE|CAPSULA|90|FRASCO|3|3153,8|null|null|null|BOPOS|4/10/2023 8:42:50 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|159076|BUPRION 150MG TAB LIB PROL  CAJ X 30|DISPONIBLE|TABLETA|0|CAJA|0|1574,75|null|null|null|BOPOS|4/10/2023 8:42:50 a. m.|
